parameter	burnin	psrf	ess_concat	ess_0	ess_1	ess_2	ess_3	ess_4	ess_5	ess_6	ess_7	ess_8	ess_9
pop_size_BabuyanClaro8	300	1.0005640541117597	3929.7771481735344	410.2447106138857	564.4421364263687	316.27261270162484	448.4351924975556	351.18528617546934	509.82007194635503	446.8505844731817	592.4407181587927	260.8280424909879	394.64352072868024
pop_size_Calayan8	300	1.0015661327328456	3143.2461870336933	351.3015487365966	602.8933236332	239.16382791951602	332.28144976145245	434.0771903122722	340.8241243566588	330.25965827239776	564.0843339894842	307.3841085406081	405.2304729100248
pop_size_root_BabuyanClaro8	300	1.0011015626174669	2922.7249049227808	348.81837159250375	495.9492260207005	239.82671622025225	316.66769322321113	314.9303780944723	361.6931339654421	343.56817400575335	655.7791288942509	294.05132086279417	329.7543373818898
ln_likelihood_SouthGigante9	300	1.0007932681222147	3795.925158710219	503.1996813060567	424.44890671875913	346.1210012714615	304.14036721725864	414.1424159751466	679.903182764669	455.43252085141773	526.1356753618629	573.4376938286251	501.7066885386513
root_height_SouthGigante9	300	1.0002831083658752	5277.400572897511	656.3038474343399	526.0904535106534	462.2771620790685	701.9006826117595	457.75648319518916	671.6260489576588	466.8546407631088	584.1115295597508	538.5491057704636	461.97425899759725
pop_size_SouthGigante9	300	1.002516509224725	1561.787654542449	182.68089464057402	179.37000948749332	133.29177592494923	168.74915005538057	229.24158464913532	172.9198786312707	223.6866954939655	254.65974335908774	209.27284708980352	252.17993626933065
pop_size_NorthGigante9	300	1.0007067648049375	3205.2480986260116	441.3465362852384	349.84709495247614	302.35170623102135	468.3758373972919	454.31266061282133	366.0060497361556	369.6079038924877	309.68530128167333	328.8232138824615	232.77462021531477
pop_size_root_SouthGigante9	300	0.9999094133313253	8404.69975246045	1031.6716229638766	829.4635045840823	688.8036213124819	750.281908787461	727.620266005866	1129.0236798856902	996.2092655117964	743.4751518635273	884.4605624513222	906.2328487166875
ln_likelihood_Lubang11	300	1.000262351918984	8452.154771785188	990.9869866371406	904.5338514276551	828.5877324201616	1201.0	1201.0	702.0035161196806	779.9157617062483	1107.8412867198156	938.4569733773212	1133.2666127146547
root_height_Lubang11	300	1.0004055416392947	8065.55351300981	937.5063341649899	840.7900864020734	802.8542629592171	1201.0	1187.4017207568027	824.1102296318185	828.9459222687208	999.6233827274382	986.5857534649167	1135.7924962242002
pop_size_Lubang11	300	1.0003659252179262	9019.346562016863	789.0067613711892	1201.0	687.720195272956	1032.5247788280553	1107.8126365098817	1021.3272654465461	966.7286371140622	816.7578845228446	1081.1533587460158	927.4629942736389
pop_size_Luzon11	300	1.0001124683516716	8391.634522543774	888.188307697068	775.871958248889	819.6968453366106	987.3595601731622	1118.9203531623814	939.9807527291886	820.6861957169597	1201.0	881.7672657553829	915.6127062894917
pop_size_root_Lubang11	300	0.9998945272967859	8821.72905367087	1200.365660516538	938.3711309545344	1013.0955534022028	1201.0	1201.0	755.7331088691063	886.3203209409835	915.0041682558488	1009.2801042411083	1201.0
ln_likelihood_Panay13	300	1.0005538853366034	6026.824455204859	744.9843505812787	590.2149869066563	842.057560626254	680.355433417681	682.1381234299342	678.5379183474072	1169.266142137001	534.7244671897051	1201.0	613.175543721656
root_height_Panay13	300	1.0003934641856453	7470.509168080721	807.3952548562738	567.6691070145985	593.7611478088232	656.5302352153244	626.4691483365722	839.2373036599071	1068.0950870081076	628.4735586711649	1201.0	658.2061312469588
pop_size_Panay13	300	1.0007426990998431	6753.616400190685	729.0251233428284	561.4110774799403	1052.339339978052	689.6789266244929	521.5333961385629	686.3916382898936	1156.6895010559895	616.7820244666394	1201.0	870.5914813216893
pop_size_Masbate13	300	0.9998919190749205	7474.167050014404	840.5093113397221	693.1759899566239	608.6896706500032	622.9432850595942	1009.2402757568005	653.9295946239122	917.5036732371067	645.4884879660167	1147.3911397255406	489.3654103178222
pop_size_root_Panay13	300	1.000123935379636	9469.198376970904	1013.9140883656786	945.1584085236275	971.8953873301838	1201.0	1201.0	906.3081170240822	1201.0	827.0170184601343	923.6496140437216	777.5006522099729
ln_likelihood_Negros14	300	1.0001342885021385	7079.735528109108	808.7180661599141	581.1158243215879	781.6147778503303	900.9128119070609	652.4584892645228	636.8187666598759	838.8191650817214	727.9359661019909	490.0260809346793	619.4302489514458
root_height_Negros14	300	1.000286374998525	7672.498521867537	832.9163111913947	733.8756110861954	666.0522687726201	969.1778890120229	802.8713990911177	604.0237320857881	911.8590739595575	805.3129541651816	481.02373892873493	657.1159815559663
pop_size_Negros14	300	1.0002664172806164	6463.215052952738	620.027275959208	697.5708172916527	540.7119121469808	722.8787984455373	591.3414604621868	572.8658910605595	756.1327345076128	637.2637040154975	484.8774893592588	581.4074476154857
pop_size_Panay14	300	1.000183909770425	6355.521039752484	864.584953143023	686.6255427387881	697.6094955468545	872.624773508611	654.6014059372731	488.93232662075127	873.1129915718391	830.8533236872794	547.7630099838153	780.3175344122019
pop_size_root_Negros14	300	0.9999858098329747	9518.282594047869	909.6352415553616	892.118149875459	965.8182363750614	1201.0	965.5020085013927	963.4055871502054	1003.5810721253924	863.4783015405606	785.0452978861385	722.8845330504571
ln_likelihood_Sabtang15	300	1.0000677317091395	10849.379145489298	957.2082328432941	1201.0	1145.6780576861013	1201.0	880.9269587120292	1201.0	1140.4363779051519	863.7496727314269	1201.0	890.5313497857198
root_height_Sabtang15	300	0.9999832865524698	8729.545699386412	1074.1321915036945	664.983466389235	764.1052565164823	613.3879837550567	707.9737712386984	1197.3101726118148	772.6244944338902	710.3450929676981	749.1097866948074	1001.7944170015621
pop_size_Sabtang15	300	1.0001703523794236	8091.316519874398	1021.031574678887	750.5505294201291	571.9146423147711	1031.8466161366666	1001.7588444525842	1201.0	752.225469554883	1125.5873975760107	1201.0	822.2854596588122
pop_size_Batan15	300	1.0002454632874238	8964.753631193413	580.5945744168527	1026.400496346637	721.4437038972527	570.8092021220004	847.4047947355481	985.0144686988613	807.0698941499292	822.117778846962	871.4817505349575	878.5204653485328
pop_size_root_Sabtang15	300	0.9997087691113432	10622.842270850168	1201.0	835.2829013481119	764.9145470100244	825.5107160349385	1201.0	1201.0	925.170224909722	655.0187461565316	1086.625799592251	1100.0068079715827
ln_likelihood_Romblon16	300	1.0005895383203165	5085.922426197627	681.8719567743756	704.3783895450397	624.889894742405	477.4342849437973	743.409145249221	563.7199346963938	524.9575293483292	675.6945622422504	512.5521849437993	841.1977823222828
root_height_Romblon16	300	1.0009004327052275	6417.0757727651735	798.3109039402383	644.1361939855079	528.4411100870494	453.40067857559393	787.2569484892327	769.2780420366778	719.4388528447373	774.8798712875304	552.418640688328	838.0385529634253
pop_size_Romblon16	300	1.0009285139814124	5442.31185033256	632.6942489828275	605.74813489902	453.35859633334115	550.2916896961534	930.1144942187782	513.4340467006402	742.0097366169234	740.031460504058	589.5818448796209	1201.0
pop_size_Tablas16	300	1.0003210602474817	5432.485544196339	650.6392174558682	525.8941019324423	515.2689456954779	516.6559109251734	675.2196840146323	534.0677543074049	510.32931186104037	815.5102098283942	491.54003064836434	817.9443093926683
pop_size_root_Romblon16	300	1.0001679193242332	7639.850272801819	867.404950585022	1201.0	1201.0	804.6895576691926	681.6479033638391	1054.2672668623818	855.8646074059568	1088.8289476371817	617.9032315649725	1027.2333055215531
ln_likelihood_CamiguinNorte17	300	1.0002765307853032	9003.550852528291	1201.0	1060.0384968213275	879.9878063328812	866.5744422917192	1065.6238612458671	1195.9204456526293	947.8413723311039	1201.0	736.181358450453	775.9279654373285
root_height_CamiguinNorte17	300	1.000532929159512	7755.963884305348	1201.0	871.7257858513832	942.8569048402611	978.835826851054	1030.903044134123	1201.0	883.389449753027	920.678595128165	778.8769277257769	786.5896878961794
pop_size_CamiguinNorte17	300	1.000203836273092	8923.552206117285	936.726752520954	958.0740060317934	965.342064612323	1201.0	1201.0	824.4551183031429	767.5520965880024	1201.0	828.764700506661	728.6747959586055
pop_size_Dalupiri17	300	1.0014097142888851	8106.701186180123	1027.07005495331	819.2081028161717	1085.6536993672348	775.2097036485445	1185.3750790052493	1026.7108988925897	1052.1223191726115	845.5419475801822	1201.0	957.3121257318336
pop_size_root_CamiguinNorte17	300	1.0003157940351979	11093.433965607166	1201.0	999.9991707742322	1059.376119581521	838.4725788152915	1201.0	1201.0	901.666111495318	1201.0	1117.7485292945526	1101.5992938178208
ln_likelihood	400	1.000060325130881	5121.444425465715	608.0235598274924	386.92843726365436	430.8513502817962	746.6627496803748	587.8128833470456	344.0797022938084	479.25120697833523	560.2643588212349	430.1400116367417	525.924366217857
concentration	400	1.0007448408456538	3077.607538380972	438.54006930066953	336.97206089114945	411.100933434638	454.11831248777474	358.8495169419353	176.70666683831988	297.9508715273562	231.45571900264798	414.26802064572894	347.00532152603506
ln_likelihood_Bohol0	400	0.9996760275429902	8637.037681501653	758.1027470568599	845.2854067004115	1068.8320945971543	547.932136223603	773.5302140105767	736.8482432903671	885.8925504935067	771.8887645994747	917.0135036145923	968.22773436732
root_height_Bohol0	400	1.0000444957237522	7319.496197195472	745.8407599192806	602.6128295846804	1101.0	807.9765726395009	735.8067942764516	500.4278286324917	500.1483107476626	656.8833907279314	464.56407743706444	494.75214349717555
pop_size_Bohol0	400	1.0002495947333379	6554.941464727033	608.4793182509779	669.8126811454982	504.96751135500284	615.6393870767718	723.476138597917	701.4440357742388	558.8845759227278	686.0269471848064	524.316063225474	502.56874237461074
pop_size_CamiguinSur0	400	1.0003574438750649	5900.136469935901	651.5738119837195	977.1338100600639	707.7141061621094	1044.6068127310834	708.9479106438318	504.3206964525908	614.4970366346848	835.1093343621249	690.217381333325	826.4382534356475
pop_size_root_Bohol0	400	0.9997729374715716	8902.385725476082	900.5595370728059	1014.1034134429696	912.5459208940848	826.1046236026352	1101.0	990.9617384208166	709.2587607005881	738.7352489768047	819.157989362332	679.1947136872286
ln_likelihood_Palawan1	400	0.9999582201425732	9965.342839454415	969.6299242184485	858.3697447636006	1085.8433177197978	931.9872424232677	1101.0	1101.0	1101.0	1101.0	848.2731517852003	1101.0
root_height_Palawan1	400	0.9999416090119914	9255.71721364096	642.8096495080678	659.8372517637647	1021.347985973512	677.730185971785	933.1041852862827	807.1390374164216	866.1617801064903	1101.0	743.0542978078008	1057.4457914683278
pop_size_Palawan1	400	0.9999508795828002	10195.932749308453	952.8033524925241	982.5833098518433	1100.4199208877537	1101.0	1073.1374954620194	830.9347354576389	1101.0	1101.0	1007.9707414838381	765.4551541598663
pop_size_Kinabalu1	400	0.9997237466754969	10245.92867824301	942.7162048617739	1060.3542905635413	860.6093114394126	1101.0	962.3409396030453	937.2217133806906	1021.5661264446027	1101.0	1101.0	608.9006733805273
pop_size_root_Palawan1	400	0.9998516819090352	8766.492923419199	565.1777639129105	579.6259037111191	1046.2247659674206	625.8599659130432	1008.6510497526509	775.2718652001571	909.8456468257848	1068.1573445434676	752.0562114512727	1101.0
ln_likelihood_Samar2	400	1.0000977384628347	9770.434223403929	757.25670397231	1101.0	772.9723967658731	640.7591447578121	1046.055188152959	1045.9197309552214	1101.0	1008.7954605053347	935.2320869621569	903.316578793722
root_height_Samar2	400	1.0000252764305435	10865.653091150083	996.0720904557811	1101.0	991.8372250711723	1098.0527464573408	831.2409729779766	1101.0	1101.0	777.2299982750305	1101.0	1101.0
pop_size_Samar2	400	1.000536946580819	8632.653942850277	544.6762640113145	1101.0	627.2973797537225	592.2097748388732	988.0751394525948	827.8648320854644	674.0714497339654	930.8339097931771	709.8765445356916	578.2821466902078
pop_size_Leyte2	400	1.0004165615298988	8904.920622642063	839.0392745747315	1101.0	922.5948098578864	993.1963779183606	708.5329131731438	951.5312955981543	751.7547317848225	488.202922206458	1043.6328917518645	1040.756662381297
pop_size_root_Samar2	400	1.0001853447726172	9394.699000060298	1058.0556247002185	1101.0	769.7582994997955	1101.0	769.4595892460834	1101.0	1075.0458792448508	931.4270891021131	1002.8397816024349	956.6063960518992
